School ID,School Name,Status as of 2024,Year,DropoutRate,NumDropouts,TotalStudents,AdjustedStudents
609756,CURIE HS,,2014,7.3,215,3055,2948
609756,CURIE HS,,2015,2.1,62,3135,3005
609756,CURIE HS,,2016,2.9,86,3057,2970
609756,CURIE HS,,2017,3.3,97,3007,2901
609756,CURIE HS,,2018,3,85,2961,2868
609756,CURIE HS,,2019,4.1,117,2956,2877
609756,CURIE HS,,2020,2.7,80,2993,2936
609756,CURIE HS,,2021,2.2,66,3042,2998
609756,CURIE HS,,2022,4,122,3152,3029
609756,CURIE HS,,2023,3.9,114,3006,2936
609756,CURIE HS,,2024,3,87,2995,2935
610402,DEVRY HS,,2011,0.5,1,221,219
610402,DEVRY HS,,2012,0.5,1,203,201
610402,DEVRY HS,,2013,0,0,186,186
610402,DEVRY HS,,2014,0.5,1,193,192
610402,DEVRY HS,,2015,0,0,196,193
610402,DEVRY HS,,2016,0,0,198,197
610402,DEVRY HS,,2017,0,0,196,192
610402,DEVRY HS,,2018,0.5,1,195,193
610402,DEVRY HS,,2019,0.6,1,171,169
610402,DEVRY HS,,2020,0,0,142,140
610402,DEVRY HS,,2021,0,0,156,155
610402,DEVRY HS,,2022,0,0,157,157
610402,DEVRY HS,,2023,0,0,131,129
610402,DEVRY HS,,2024,0,0,127,127
610564,DISNEY II HS,,2011, , , , 
610564,DISNEY II HS,,2012, , , , 
610564,DISNEY II HS,,2013, , , , 
610564,DISNEY II HS,,2014,3.4,5,146,145
610564,DISNEY II HS,,2015,3.5,10,286,283
610564,DISNEY II HS,,2016,2.6,10,411,383
610564,DISNEY II HS,,2017,1.9,9,506,470
610564,DISNEY II HS,,2018,0.6,3,507,474
610564,DISNEY II HS,,2019,0.4,2,522,489
610564,DISNEY II HS,,2020,1.3,7,590,549
610564,DISNEY II HS,,2021,0.9,5,599,568
610564,DISNEY II HS,,2022,0,0,606,568
610564,DISNEY II HS,,2023,0.5,3,592,560
610564,DISNEY II HS,,2024,1.2,7,607,567
610245,DOUGLASS HS,,2011,13.2,51,443,386
610245,DOUGLASS HS,,2012,6.3,21,411,331
610245,DOUGLASS HS,,2013,1.3,4,419,305
610245,DOUGLASS HS,,2014,17.4,56,353,322
610245,DOUGLASS HS,,2015,10.5,28,327,267
610245,DOUGLASS HS,,2016,15.9,40,280,252
610245,DOUGLASS HS,,2017,15.7,26,192,166
610245,DOUGLASS HS,,2018,10,10,106,100
610245,DOUGLASS HS,,2019,7.2,5,77,69
610245,DOUGLASS HS,,2020,1.6,1,66,61
610245,DOUGLASS HS,,2021,3.8,2,55,52
610245,DOUGLASS HS,,2022,4.2,2,54,48
610245,DOUGLASS HS,,2023,10.5,4,39,38
610245,DOUGLASS HS,,2024,0,0,32,29
609676,DUNBAR HS,,2011,4.5,64,1522,1422
609676,DUNBAR HS,,2012,7.2,102,1466,1412
609676,DUNBAR HS,,2013,5.2,64,1298,1222
609676,DUNBAR HS,,2014,7.1,80,1187,1125
609676,DUNBAR HS,,2015,10.4,94,1005,905
609676,DUNBAR HS,,2016,6,41,747,684
609676,DUNBAR HS,,2017,5.9,30,557,511
609676,DUNBAR HS,,2018,3.4,13,420,383
609676,DUNBAR HS,,2019,3.3,10,320,303
609676,DUNBAR HS,,2020,3.7,13,366,347
609676,DUNBAR HS,,2021,2.8,11,417,400
609676,DUNBAR HS,,2022,3.7,17,479,457
609676,DUNBAR HS,,2023,4.3,19,461,440
609676,DUNBAR HS,,2024,4.9,18,383,367
610587,DYETT ARTS HS,,2011, , , , 
610587,DYETT ARTS HS,,2012, , , , 
610587,DYETT ARTS HS,,2013, , , , 
610587,DYETT ARTS HS,,2014, , , , 
610587,DYETT ARTS HS,,2015, , , , 
610587,DYETT ARTS HS,,2016, , , , 
610587,DYETT ARTS HS,,2017,2.1,3,160,146
610587,DYETT ARTS HS,,2018,1.6,5,345,314
610587,DYETT ARTS HS,,2019,0.6,3,500,469
610587,DYETT ARTS HS,,2020,2.6,16,659,624
610587,DYETT ARTS HS,,2021,2.4,14,617,595
610587,DYETT ARTS HS,,2022,2.8,15,590,540
610587,DYETT ARTS HS,,2023,1.3,7,565,532
610587,DYETT ARTS HS,,2024,4,21,562,527
610592,ENGLEWOOD STEM HS,,2011, , , , 
610592,ENGLEWOOD STEM HS,,2012, , , , 
610592,ENGLEWOOD STEM HS,,2013, , , , 
610592,ENGLEWOOD STEM HS,,2014, , , , 
610592,ENGLEWOOD STEM HS,,2015, , , , 
610592,ENGLEWOOD STEM HS,,2016, , , , 
610592,ENGLEWOOD STEM HS,,2017, , , , 
610592,ENGLEWOOD STEM HS,,2018, , , , 
610592,ENGLEWOOD STEM HS,,2019, , , , 
610592,ENGLEWOOD STEM HS,,2020,6.3,29,476,458
610592,ENGLEWOOD STEM HS,,2021,4.3,30,730,693
610592,ENGLEWOOD STEM HS,,2022,10.4,87,928,837
610592,ENGLEWOOD STEM HS,,2023,5.8,46,857,788
610592,ENGLEWOOD STEM HS,,2024,4.2,28,710,669
400094,EPIC HS,,2011,5.8,15,261,258
400094,EPIC HS,,2012,6.7,26,388,386
400094,EPIC HS,,2013,6,29,511,482
400094,EPIC HS,,2014,4.1,19,495,462
400094,EPIC HS,,2015,2.9,12,457,420
400094,EPIC HS,,2016,2.3,10,466,437
400094,EPIC HS,,2017,2,10,531,497
400094,EPIC HS,,2018,1.5,8,558,525
400094,EPIC HS,,2019,1.6,8,547,516
400094,EPIC HS,,2020,8.7,47,541,540
400094,EPIC HS,,2021,3.7,20,547,545
400094,EPIC HS,,2022,5.7,30,529,525
400094,EPIC HS,,2023,16.4,62,379,377
400094,EPIC HS,,2024,6.3,24,390,383
610565,EXCEL ENGLEWOOD HS,,2011, , , , 
610565,EXCEL ENGLEWOOD HS,,2012, , , , 
610565,EXCEL ENGLEWOOD HS,,2013, , , , 
610565,EXCEL ENGLEWOOD HS,,2014,27.9,95,369,341
610565,EXCEL ENGLEWOOD HS,,2015,47.3,201,459,425
610565,EXCEL ENGLEWOOD HS,,2016,45,165,390,367
610565,EXCEL ENGLEWOOD HS,,2017,29.9,89,310,298
610565,EXCEL ENGLEWOOD HS,,2018,33.3,122,375,366
610565,EXCEL ENGLEWOOD HS,,2019,35.7,134,385,375
610565,EXCEL ENGLEWOOD HS,,2020,16.9,64,385,379
610565,EXCEL ENGLEWOOD HS,,2021,16.7,57,344,341
610565,EXCEL ENGLEWOOD HS,,2022,35.6,121,353,340
610565,EXCEL ENGLEWOOD HS,,2023,32.2,102,322,317
610565,EXCEL ENGLEWOOD HS,,2024,28.5,107,389,375
400175,EXCEL SOUTH SHORE HS,,2011, , , , 
400175,EXCEL SOUTH SHORE HS,,2012, , , , 
400175,EXCEL SOUTH SHORE HS,,2013, , , , 
400175,EXCEL SOUTH SHORE HS,,2014, , , , 
400175,EXCEL SOUTH SHORE HS,,2015,16.9,29,176,172
400175,EXCEL SOUTH SHORE HS,,2016,30.8,86,285,279
400175,EXCEL SOUTH SHORE HS,,2017,34.1,92,272,270
400175,EXCEL SOUTH SHORE HS,,2018,29.9,87,299,291
400175,EXCEL SOUTH SHORE HS,,2019,30.7,100,328,326
400175,EXCEL SOUTH SHORE HS,,2020,30.3,95,316,314
400175,EXCEL SOUTH SHORE HS,,2021,26.1,72,279,276
400175,EXCEL SOUTH SHORE HS,,2022,34.8,108,311,310
400175,EXCEL SOUTH SHORE HS,,2023,33.7,97,293,288
400175,EXCEL SOUTH SHORE HS,,2024,28.2,78,280,277
400176,EXCEL SOUTHWEST HS,,2011, , , , 
400176,EXCEL SOUTHWEST HS,,2012, , , , 
400176,EXCEL SOUTHWEST HS,,2013, , , , 
400176,EXCEL SOUTHWEST HS,,2014, , , , 
400176,EXCEL SOUTHWEST HS,,2015,31.6,50,164,158
400176,EXCEL SOUTHWEST HS,,2016,51.5,141,278,274
400176,EXCEL SOUTHWEST HS,,2017,61.3,190,314,310
400176,EXCEL SOUTHWEST HS,,2018,43.7,93,216,213
400176,EXCEL SOUTHWEST HS,,2019,50.5,100,199,198
400176,EXCEL SOUTHWEST HS,,2020,33.5,60,179,179
400176,EXCEL SOUTHWEST HS,,2021,22.9,40,176,175
400176,EXCEL SOUTHWEST HS,,2022,52.7,97,188,184
400176,EXCEL SOUTHWEST HS,,2023,43.1,88,209,204
400176,EXCEL SOUTHWEST HS,,2024,29.1,72,251,247
609704,FARRAGUT HS,,2011,16.8,271,1662,1609
609704,FARRAGUT HS,,2012,12.7,185,1536,1458
609704,FARRAGUT HS,,2013,13.6,175,1385,1286
609704,FARRAGUT HS,,2014,7.4,78,1152,1055
609704,FARRAGUT HS,,2015,6.6,63,1029,960
609704,FARRAGUT HS,,2016,5.9,51,949,871
609704,FARRAGUT HS,,2017,3.8,31,873,818
609704,FARRAGUT HS,,2018,4.2,29,767,695
609704,FARRAGUT HS,,2019,3.3,21,709,639
609704,FARRAGUT HS,,2020,6.4,37,629,577
609704,FARRAGUT HS,,2021,6.7,38,585,571
609704,FARRAGUT HS,,2022,4.8,25,607,523
609704,FARRAGUT HS,,2023,2.7,13,540,482
609704,FARRAGUT HS,,2024,6.4,35,578,543
609705,FENGER HS,,2011,23.6,223,992,944
609705,FENGER HS,,2012,21.8,164,773,752
609705,FENGER HS,,2013,7.7,39,566,508
609705,FENGER HS,,2014,6.5,26,482,398
609705,FENGER HS,,2015,6.5,20,394,308
609705,FENGER HS,,2016,7.8,21,346,270
609705,FENGER HS,,2017,3.1,7,299,225
609705,FENGER HS,,2018,0.5,1,278,219
609705,FENGER HS,,2019,0,0,253,202
609705,FENGER HS,,2020,4.8,13,314,273
609705,FENGER HS,,2021,3.8,11,303,290
609705,FENGER HS,,2022,12.1,33,312,273
609705,FENGER HS,,2023,8.7,24,319,277
609705,FENGER HS,,2024,3.8,9,288,240
609708,FOREMAN HS,,2011,16.7,324,2010,1937
609708,FOREMAN HS,,2012,11.1,193,1854,1739
609708,FOREMAN HS,,2013,14.1,231,1731,1638
609708,FOREMAN HS,,2014,16,248,1632,1550
609708,FOREMAN HS,,2015,11.5,150,1398,1300
609708,FOREMAN HS,,2016,12.6,138,1185,1098
609708,FOREMAN HS,,2017,3.8,32,1003,845
609708,FOREMAN HS,,2018,4.6,36,866,781
609708,FOREMAN HS,,2019,5.4,43,853,799
609708,FOREMAN HS,,2020,4.6,33,769,716
609708,FOREMAN HS,,2021,7.2,47,676,649
609708,FOREMAN HS,,2022,9,56,694,623
609708,FOREMAN HS,,2023,6.3,41,691,654
609708,FOREMAN HS,,2024,7.3,50,743,688
609709,GAGE PARK HS,,2011,12.6,173,1538,1370
609709,GAGE PARK HS,,2012,15,173,1247,1154
609709,GAGE PARK HS,,2013,7.2,61,945,847
609709,GAGE PARK HS,,2014,10,60,707,602
609709,GAGE PARK HS,,2015,6.4,29,524,455
609709,GAGE PARK HS,,2016,1.6,6,447,369
609709,GAGE PARK HS,,2017,0,0,347,286
609709,GAGE PARK HS,,2018,1.3,4,354,310
609709,GAGE PARK HS,,2019,4.6,16,412,348
609709,GAGE PARK HS,,2020,3.1,10,370,327
609709,GAGE PARK HS,,2021,3.7,12,341,321
609709,GAGE PARK HS,,2022,2.6,8,359,307
609709,GAGE PARK HS,,2023,0.9,3,387,331
609709,GAGE PARK HS,,2024,1.2,4,412,347
610558,GOODE HS,,2011, , , , 
610558,GOODE HS,,2012, , , , 
610558,GOODE HS,,2013,4.5,11,249,247
610558,GOODE HS,,2014,0.2,1,468,454
610558,GOODE HS,,2015,0.3,2,648,621
610558,GOODE HS,,2016,0.6,5,833,819
610558,GOODE HS,,2017,0.8,7,859,830
610558,GOODE HS,,2018,0.5,4,893,860
610558,GOODE HS,,2019,0.5,4,917,883
610558,GOODE HS,,2020,1.1,10,942,911
610558,GOODE HS,,2021,0.3,3,951,927
610558,GOODE HS,,2022,0.5,5,975,935
610558,GOODE HS,,2023,1.1,10,978,949
610558,GOODE HS,,2024,0.6,6,968,934
609769,GRAHAM HS,,2011,4.6,8,181,175
609769,GRAHAM HS,,2012,7.6,11,146,145
609769,GRAHAM HS,,2013,2.2,3,138,138
609769,GRAHAM HS,,2014,1.4,2,149,147
609769,GRAHAM HS,,2015,1.3,2,156,153
609769,GRAHAM HS,,2016,2.1,3,143,143
609769,GRAHAM HS,,2017,1.4,2,140,139
609769,GRAHAM HS,,2018,3.8,5,134,133
609769,GRAHAM HS,,2019,2.3,3,132,128
609769,GRAHAM HS,,2020,1.9,3,158,157
609769,GRAHAM HS,,2021,2.4,5,208,207
609769,GRAHAM HS,,2022,6.1,14,231,228
609769,GRAHAM HS,,2023,2.7,7,265,263
609769,GRAHAM HS,,2024,4.5,12,266,264
609694,HANCOCK HS,,2011,10.1,106,1095,1045
609694,HANCOCK HS,,2012,6.6,66,1055,999
609694,HANCOCK HS,,2013,5.9,60,1032,1013
609694,HANCOCK HS,,2014,5.6,53,982,939
609694,HANCOCK HS,,2015,3,28,963,934
609694,HANCOCK HS,,2016,3.4,31,926,909
609694,HANCOCK HS,,2017,1.5,13,904,888
609694,HANCOCK HS,,2018,0.5,5,986,967
609694,HANCOCK HS,,2019,0.9,9,1040,1021
609694,HANCOCK HS,,2020,1,10,1028,1017
609694,HANCOCK HS,,2021,0.6,6,1031,1019
609694,HANCOCK HS,,2022,0.4,4,1033,1021
609694,HANCOCK HS,,2023,0.3,3,1015,1002
609694,HANCOCK HS,,2024,1,10,1039,1030
609710,HARLAN HS,,2011,16.9,228,1366,1352
609710,HARLAN HS,,2012,16.7,219,1354,1312
609710,HARLAN HS,,2013,13.8,156,1213,1127
609710,HARLAN HS,,2014,9.5,92,1059,969
609710,HARLAN HS,,2015,10.5,82,864,782
609710,HARLAN HS,,2016,11.3,67,674,591
609710,HARLAN HS,,2017,7.3,34,537,466
609710,HARLAN HS,,2018,9.9,38,440,384
609710,HARLAN HS,,2019,6.6,23,374,347
609710,HARLAN HS,,2020,5.7,18,352,314
609710,HARLAN HS,,2021,4.1,12,324,294
609710,HARLAN HS,,2022,4.3,13,353,300
609710,HARLAN HS,,2023,5.1,14,320,274
609710,HARLAN HS,,2024,6.7,15,271,224
609712,HIRSCH HS,,2011,16.7,103,643,615
609712,HIRSCH HS,,2012,18,98,584,544
609712,HIRSCH HS,,2013,26.3,117,472,445
609712,HIRSCH HS,,2014,27.2,93,366,342
609712,HIRSCH HS,,2015,23.7,52,258,219
609712,HIRSCH HS,,2016,12.9,23,210,178
609712,HIRSCH HS,,2017,13.6,24,211,177
609712,HIRSCH HS,,2018,14.1,22,191,156
609712,HIRSCH HS,,2019,8,9,141,112
609712,HIRSCH HS,,2020,27.8,37,140,133
609712,HIRSCH HS,,2021,12.1,12,109,99
609712,HIRSCH HS,,2022,15.7,16,126,102
609712,HIRSCH HS,,2023,10.8,13,147,120
609712,HIRSCH HS,,2024,11.7,15,147,128
400167,HORIZON - SOUTHWEST,,2011, , , , 
400167,HORIZON - SOUTHWEST,,2012, , , , 
400167,HORIZON - SOUTHWEST,,2013, , , , 
400167,HORIZON - SOUTHWEST,,2014, , , , 
400167,HORIZON - SOUTHWEST,,2015, , , , 
400167,HORIZON - SOUTHWEST,,2016,11.9,7,60,59
400167,HORIZON - SOUTHWEST,,2017,0.9,1,119,106
400167,HORIZON - SOUTHWEST,,2018,3.7,4,124,109
400167,HORIZON - SOUTHWEST,,2019,0,0,130,123
400167,HORIZON - SOUTHWEST,,2020,0,0,127,118
400167,HORIZON - SOUTHWEST,,2021,1.5,2,142,136
400167,HORIZON - SOUTHWEST,,2022,1.2,2,186,165
400167,HORIZON - SOUTHWEST,,2023,1.1,2,204,188
400167,HORIZON - SOUTHWEST,,2024,0.9,2,240,228
609741,HUBBARD HS,,2011,10.4,182,1813,1755
609741,HUBBARD HS,,2012,9.3,163,1783,1744
609741,HUBBARD HS,,2013,5.6,92,1741,1651
609741,HUBBARD HS,,2014,3.9,65,1754,1649
609741,HUBBARD HS,,2015,2.1,35,1728,1642
609741,HUBBARD HS,,2016,2.3,39,1781,1693
609741,HUBBARD HS,,2017,4.1,72,1841,1761
609741,HUBBARD HS,,2018,3.3,58,1812,1738
609741,HUBBARD HS,,2019,4.3,72,1746,1692
609741,HUBBARD HS,,2020,5.9,102,1722,1715
609741,HUBBARD HS,,2021,1.8,32,1777,1737
609741,HUBBARD HS,,2022,4.7,85,1907,1824
609741,HUBBARD HS,,2023,5.5,95,1759,1742
609741,HUBBARD HS,,2024,3.5,59,1745,1693
609713,HYDE PARK HS,,2011,11.3,194,1794,1717
609713,HYDE PARK HS,,2012,16,245,1635,1535
609713,HYDE PARK HS,,2013,14.3,184,1379,1289
609713,HYDE PARK HS,,2014,8.2,79,1126,964
609713,HYDE PARK HS,,2015,4.7,39,970,832
609713,HYDE PARK HS,,2016,4.5,36,875,801
609713,HYDE PARK HS,,2017,0.7,5,784,694
609713,HYDE PARK HS,,2018,0.3,2,849,741
609713,HYDE PARK HS,,2019,1.5,11,811,722
609713,HYDE PARK HS,,2020,2.2,15,776,692
609713,HYDE PARK HS,,2021,1.6,12,790,740
609713,HYDE PARK HS,,2022,2,13,762,664
609713,HYDE PARK HS,,2023,2.1,15,769,705
609713,HYDE PARK HS,,2024,2.8,22,861,782
610384,INFINITY HS,,2011,4.5,17,388,375
610384,INFINITY HS,,2012,3.6,14,404,391
610384,INFINITY HS,,2013,0.5,2,419,409
610384,INFINITY HS,,2014,2.6,11,439,423
610384,INFINITY HS,,2015,4.2,18,433,428
610384,INFINITY HS,,2016,1,4,433,420
610384,INFINITY HS,,2017,1.2,5,417,405
610384,INFINITY HS,,2018,0.7,3,425,418
610384,INFINITY HS,,2019,0.7,3,419,406
610384,INFINITY HS,,2020,1.8,7,394,387
610384,INFINITY HS,,2021,1.5,6,404,399
610384,INFINITY HS,,2022,1.2,5,422,408
610384,INFINITY HS,,2023,1.5,6,433,413
610384,INFINITY HS,,2024,0.5,2,425,415
400104,INSTITUTO - HEALTH,,2011,2.8,5,178,177
400104,INSTITUTO - HEALTH,,2012,2,7,356,354
400104,INSTITUTO - HEALTH,,2013,2.1,11,540,533
400104,INSTITUTO - HEALTH,,2014,3.8,29,782,765
400104,INSTITUTO - HEALTH,,2015,1.6,12,770,756
400104,INSTITUTO - HEALTH,,2016,0.8,6,774,757
400104,INSTITUTO - HEALTH,,2017,3.3,25,771,750
400104,INSTITUTO - HEALTH,,2018,0.7,5,761,743
400104,INSTITUTO - HEALTH,,2019,2.9,21,749,728
400104,INSTITUTO - HEALTH,,2020,2.2,14,651,631
400104,INSTITUTO - HEALTH,,2021,0.2,1,631,616
400104,INSTITUTO - HEALTH,,2022,1,6,639,611
400104,INSTITUTO - HEALTH,,2023,1.5,9,653,619
400104,INSTITUTO - HEALTH,,2024,8.3,51,639,615
400164,INSTITUTO - JUSTICE HS,,2011, , , , 
400164,INSTITUTO - JUSTICE HS,,2012, , , , 
400164,INSTITUTO - JUSTICE HS,,2013, , , , 
400164,INSTITUTO - JUSTICE HS,,2014,34.8,40,115,115
400164,INSTITUTO - JUSTICE HS,,2015,26.4,28,106,106
400164,INSTITUTO - JUSTICE HS,,2016,35.8,24,67,67
400164,INSTITUTO - JUSTICE HS,,2017,23.2,13,57,56
400164,INSTITUTO - JUSTICE HS,,2018,23.5,27,115,115
400164,INSTITUTO - JUSTICE HS,,2019,34.3,49,144,143
400164,INSTITUTO - JUSTICE HS,,2020,17.8,27,154,152
400164,INSTITUTO - JUSTICE HS,,2021,1.3,2,157,157
400164,INSTITUTO - JUSTICE HS,,2022,38.3,69,181,180
400164,INSTITUTO - JUSTICE HS,,2023,29.3,43,148,147
400164,INSTITUTO - JUSTICE HS,,2024,22.7,35,156,154
400162,INTRINSIC HS,,2011, , , , 
400162,INTRINSIC HS,,2012, , , , 
400162,INTRINSIC HS,,2013, , , , 
400162,INTRINSIC HS,,2014,2.7,5,185,182
400162,INTRINSIC HS,,2015,2.4,8,342,331
400162,INTRINSIC HS,,2016,3,15,508,494
400162,INTRINSIC HS,,2017,0.2,1,662,637
400162,INTRINSIC HS,,2018,0.5,3,679,657
400162,INTRINSIC HS,,2019,1.1,7,671,658
400162,INTRINSIC HS,,2020,0.6,4,699,670
400162,INTRINSIC HS,,2021,3.3,23,712,698
400162,INTRINSIC HS,,2022,0.6,4,759,700
400162,INTRINSIC HS,,2023,0.6,4,718,673
400162,INTRINSIC HS,,2024,0.3,2,771,666
609678,JONES HS,,2011,2.4,21,866,861
609678,JONES HS,,2012,1.9,17,890,887
609678,JONES HS,,2013,1.6,14,899,893
609678,JONES HS,,2014,0.2,2,1142,1125
609678,JONES HS,,2015,0.8,12,1478,1437
609678,JONES HS,,2016,0.7,12,1708,1675
609678,JONES HS,,2017,0.3,5,1868,1816
609678,JONES HS,,2018,0.3,6,1926,1871
609678,JONES HS,,2019,0.2,3,1953,1916
609678,JONES HS,,2020,1.2,23,1993,1977
609678,JONES HS,,2021,1.4,27,1992,1977
609678,JONES HS,,2022,0.5,10,1996,1960
609678,JONES HS,,2023,0.4,8,1984,1942
609678,JONES HS,,2024,0.6,11,1999,1960
609764,JUAREZ HS,,2011,10,175,1803,1750
609764,JUAREZ HS,,2012,6.8,115,1772,1700
609764,JUAREZ HS,,2013,4.6,80,1850,1758
609764,JUAREZ HS,,2014,3.2,54,1737,1680
609764,JUAREZ HS,,2015,3.7,62,1723,1659
609764,JUAREZ HS,,2016,4.1,68,1710,1657
609764,JUAREZ HS,,2017,2.6,41,1642,1588
609764,JUAREZ HS,,2018,5.2,89,1787,1728
609764,JUAREZ HS,,2019,3.4,58,1756,1720
609764,JUAREZ HS,,2020,2.3,41,1795,1745
609764,JUAREZ HS,,2021,2.1,36,1757,1723
609764,JUAREZ HS,,2022,2.8,48,1787,1730
609764,JUAREZ HS,,2023,3.8,61,1660,1616
609764,JUAREZ HS,,2024,5,81,1648,1618
609762,JULIAN HS,,2011,10,133,1422,1335
609762,JULIAN HS,,2012,8.2,108,1382,1325
609762,JULIAN HS,,2013,3.9,42,1200,1080
609762,JULIAN HS,,2014,6.4,65,1090,1008
609762,JULIAN HS,,2015,4.6,38,925,833
609762,JULIAN HS,,2016,2.6,17,754,654
609762,JULIAN HS,,2017,1.2,7,675,589
609762,JULIAN HS,,2018,2.7,13,511,474
609762,JULIAN HS,,2019,3.2,14,464,431
609762,JULIAN HS,,2020,5.3,21,406,394
609762,JULIAN HS,,2021,4.2,17,428,405
609762,JULIAN HS,,2022,5.6,23,453,413
609762,JULIAN HS,,2023,8.6,40,473,466
609762,JULIAN HS,,2024,5.4,24,490,445
609715,KELLY HS,,2011,9,279,3432,3104
609715,KELLY HS,,2012,8.9,256,3200,2877
609715,KELLY HS,,2013,3.1,79,2958,2589
609715,KELLY HS,,2014,2.3,56,2766,2430
609715,KELLY HS,,2015,4.2,92,2390,2171
609715,KELLY HS,,2016,5,109,2371,2198
609715,KELLY HS,,2017,6.6,136,2194,2055
609715,KELLY HS,,2018,4.7,89,1982,1879
609715,KELLY HS,,2019,6.2,118,2015,1913
609715,KELLY HS,,2020,3.5,62,1882,1786
609715,KELLY HS,,2021,2.8,50,1861,1806
609715,KELLY HS,,2022,4.3,75,1885,1753
609715,KELLY HS,,2023,3.2,56,1850,1751
609715,KELLY HS,,2024,3.2,54,1805,1713
609716,KELVYN PARK HS,,2011,7.7,109,1528,1424
609716,KELVYN PARK HS,,2012,14,186,1390,1328
609716,KELVYN PARK HS,,2013,11.2,129,1188,1147
609716,KELVYN PARK HS,,2014,11.9,110,981,921
609716,KELVYN PARK HS,,2015,8.6,66,821,766
609716,KELVYN PARK HS,,2016,6.8,36,572,529
609716,KELVYN PARK HS,,2017,7.3,28,453,385
609716,KELVYN PARK HS,,2018,10.7,36,367,335
609716,KELVYN PARK HS,,2019,9.6,29,321,301
609716,KELVYN PARK HS,,2020,8.5,28,331,328
609716,KELVYN PARK HS,,2021,5.8,19,340,326
609716,KELVYN PARK HS,,2022,5.7,22,427,389
609716,KELVYN PARK HS,,2023,4.8,19,432,398
609716,KELVYN PARK HS,,2024,8.7,36,454,415
609718,KENNEDY HS,,2011,9.1,150,1771,1650
609718,KENNEDY HS,,2012,12.8,223,1826,1736
609718,KENNEDY HS,,2013,11.8,195,1829,1658
609718,KENNEDY HS,,2014,12.3,204,1737,1653
609718,KENNEDY HS,,2015,6.2,100,1700,1607
609718,KENNEDY HS,,2016,6.9,118,1783,1709
609718,KENNEDY HS,,2017,4.5,78,1815,1730
609718,KENNEDY HS,,2018,6.3,106,1777,1682
609718,KENNEDY HS,,2019,4.4,71,1697,1623
609718,KENNEDY HS,,2020,5.2,84,1702,1616
609718,KENNEDY HS,,2021,3.1,46,1561,1494
609718,KENNEDY HS,,2022,7,109,1660,1566
609718,KENNEDY HS,,2023,5.7,97,1783,1700
609718,KENNEDY HS,,2024,3,49,1736,1615
609746,KENWOOD HS,,2011,5.7,97,1769,1687
609746,KENWOOD HS,,2012,3.2,55,1769,1699
609746,KENWOOD HS,,2013,4.6,74,1723,1618
609746,KENWOOD HS,,2014,3.1,48,1610,1531
609746,KENWOOD HS,,2015,2.1,31,1571,1482
609746,KENWOOD HS,,2016,2,30,1556,1479
609746,KENWOOD HS,,2017,1.4,21,1580,1510
609746,KENWOOD HS,,2018,2.1,32,1571,1501
609746,KENWOOD HS,,2019,2.5,40,1662,1610
609746,KENWOOD HS,,2020,3.2,56,1828,1774
609746,KENWOOD HS,,2021,0.8,15,1934,1870
609746,KENWOOD HS,,2022,2,39,2122,1997
609746,KENWOOD HS,,2023,1.5,30,2113,2025
609746,KENWOOD HS,,2024,2.1,43,2133,2060
609751,KING HS,,2011,3.8,36,961,942
609751,KING HS,,2012,3.2,29,938,919
609751,KING HS,,2013,4.9,44,919,900
609751,KING HS,,2014,3.2,26,837,820
609751,KING HS,,2015,1.9,14,764,735
609751,KING HS,,2016,1.4,10,726,694
609751,KING HS,,2017,0.6,4,653,620
609751,KING HS,,2018,0.9,5,614,586
609751,KING HS,,2019,1.6,8,529,506
609751,KING HS,,2020,1.9,9,501,486
609751,KING HS,,2021,0.4,2,478,464
609751,KING HS,,2022,1,6,650,622
609751,KING HS,,2023,1,6,611,577
609751,KING HS,,2024,0.1,1,721,693
609719,LAKE VIEW HS,,2011,3.8,60,1612,1572
609719,LAKE VIEW HS,,2012,5.4,84,1584,1548
609719,LAKE VIEW HS,,2013,2.9,46,1649,1560
609719,LAKE VIEW HS,,2014,1.3,18,1505,1417
609719,LAKE VIEW HS,,2015,3.4,46,1375,1334
609719,LAKE VIEW HS,,2016,2.4,31,1357,1297
609719,LAKE VIEW HS,,2017,2.7,35,1360,1307
609719,LAKE VIEW HS,,2018,2.2,31,1441,1401
609719,LAKE VIEW HS,,2019,2.2,31,1446,1380
609719,LAKE VIEW HS,,2020,2.1,27,1373,1304
609719,LAKE VIEW HS,,2021,0.7,9,1406,1349
609719,LAKE VIEW HS,,2022,1.5,22,1605,1429
609719,LAKE VIEW HS,,2023,1.6,21,1427,1330
609719,LAKE VIEW HS,,2024,1.7,24,1509,1429
609720,LANE TECH HS,,2011,1.4,59,4240,4162
609720,LANE TECH HS,,2012,1.4,60,4388,4300
609720,LANE TECH HS,,2013,1.2,50,4124,4050
609720,LANE TECH HS,,2014,1.6,61,3978,3902
609720,LANE TECH HS,,2015,1.9,75,3920,3888
609720,LANE TECH HS,,2016,1.7,64,3924,3832
609720,LANE TECH HS,,2017,0.6,24,4040,3941
609720,LANE TECH HS,,2018,0.6,23,4264,4166
609720,LANE TECH HS,,2019,0.5,20,4331,4251
609720,LANE TECH HS,,2020,0.8,34,4287,4248
609720,LANE TECH HS,,2021,0.4,15,4255,4175
609720,LANE TECH HS,,2022,0.5,20,4232,4145
609720,LANE TECH HS,,2023,0.2,8,4276,4201
609720,LANE TECH HS,,2024,0.2,10,4298,4240
