School ID,School Name_x,Status as of 2024,Year,DropoutRate,NumDropouts,TotalStudents,AdjustedStudents,School Name_y,Latitude,Longitude,Student Count,Low Income Student Count,Graduation Rate,Atttendance Rate Current Year,Address State,Address Street,Address Zip Code,Is High School,Is Middle School,Is Elementarty School,Is Pre School,Statistics Summary,Demograhics Summary
400167,HORIZON - SOUTHWEST,,2020,0,0,127,118,Horizon Science Academy Southwest Chicago Charter,41.795201,-87.683963,707.0,618.0,89.3,91.8,Illinois,5401 S WESTERN Ave,60609,True,True,True,False,There are 707 students enrolled at HORIZON - SOUTHWEST.  87.4% are Low Income Students.  11.5% are Diverse Learners.  32.5% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 78.4% of the student population.  The second greatest demographic is Black at 19.7%.
400167,HORIZON - SOUTHWEST,,2021,1.5,2,142,136,Horizon Science Academy Southwest Chicago Charter,41.795201,-87.683963,707.0,618.0,89.3,91.8,Illinois,5401 S WESTERN Ave,60609,True,True,True,False,There are 707 students enrolled at HORIZON - SOUTHWEST.  87.4% are Low Income Students.  11.5% are Diverse Learners.  32.5% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 78.4% of the student population.  The second greatest demographic is Black at 19.7%.
400167,HORIZON - SOUTHWEST,,2022,1.2,2,186,165,Horizon Science Academy Southwest Chicago Charter,41.795201,-87.683963,707.0,618.0,89.3,91.8,Illinois,5401 S WESTERN Ave,60609,True,True,True,False,There are 707 students enrolled at HORIZON - SOUTHWEST.  87.4% are Low Income Students.  11.5% are Diverse Learners.  32.5% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 78.4% of the student population.  The second greatest demographic is Black at 19.7%.
400167,HORIZON - SOUTHWEST,,2023,1.1,2,204,188,Horizon Science Academy Southwest Chicago Charter,41.795201,-87.683963,707.0,618.0,89.3,91.8,Illinois,5401 S WESTERN Ave,60609,True,True,True,False,There are 707 students enrolled at HORIZON - SOUTHWEST.  87.4% are Low Income Students.  11.5% are Diverse Learners.  32.5% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 78.4% of the student population.  The second greatest demographic is Black at 19.7%.
400167,HORIZON - SOUTHWEST,,2024,0.9,2,240,228,Horizon Science Academy Southwest Chicago Charter,41.795201,-87.683963,707.0,618.0,89.3,91.8,Illinois,5401 S WESTERN Ave,60609,True,True,True,False,There are 707 students enrolled at HORIZON - SOUTHWEST.  87.4% are Low Income Students.  11.5% are Diverse Learners.  32.5% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 78.4% of the student population.  The second greatest demographic is Black at 19.7%.
609741,HUBBARD HS,,2011,10.4,182,1813,1755,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2012,9.3,163,1783,1744,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2013,5.6,92,1741,1651,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2014,3.9,65,1754,1649,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2015,2.1,35,1728,1642,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2016,2.3,39,1781,1693,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2017,4.1,72,1841,1761,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2018,3.3,58,1812,1738,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2019,4.3,72,1746,1692,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2020,5.9,102,1722,1715,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2021,1.8,32,1777,1737,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2022,4.7,85,1907,1824,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2023,5.5,95,1759,1742,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609741,HUBBARD HS,,2024,3.5,59,1745,1693,Gurdon S Hubbard High School,41.780526,-87.718014,1528.0,1451.0,85.4,80.3,Illinois,6200 S HAMLIN Ave,60629,True,False,False,False,There are 1528 students enrolled at HUBBARD HS.  95% are Low Income Students.  12.8% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at HUBBARD HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 4.1%.
609713,HYDE PARK HS,,2011,11.3,194,1794,1717,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2012,16,245,1635,1535,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2013,14.3,184,1379,1289,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2014,8.2,79,1126,964,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2015,4.7,39,970,832,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2016,4.5,36,875,801,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2017,0.7,5,784,694,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2018,0.3,2,849,741,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2019,1.5,11,811,722,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2020,2.2,15,776,692,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2021,1.6,12,790,740,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2022,2,13,762,664,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2023,2.1,15,769,705,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
609713,HYDE PARK HS,,2024,2.8,22,861,782,Hyde Park Academy High School,41.782257,-87.586615,737.0,717.0,84.9,77.4,Illinois,6220 S STONY ISLAND Ave,60637,True,False,False,False,There are 737 students enrolled at HYDE PARK HS.  97.3% are Low Income Students.  20.1% are Diverse Learners.  2.2% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.
610384,INFINITY HS,,2011,4.5,17,388,375,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2012,3.6,14,404,391,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2013,0.5,2,419,409,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2014,2.6,11,439,423,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2015,4.2,18,433,428,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2016,1,4,433,420,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2017,1.2,5,417,405,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2018,0.7,3,425,418,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2019,0.7,3,419,406,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2020,1.8,7,394,387,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2021,1.5,6,404,399,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2022,1.2,5,422,408,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2023,1.5,6,433,413,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
610384,INFINITY HS,,2024,0.5,2,425,415,Infinity Math Science and Technology High School,41.836169,-87.735278,405.0,376.0,92.6,89.3,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False,There are 405 students enrolled at INFINITY HS.  92.8% are Low Income Students.  13.1% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2011,2.8,5,178,177,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2012,2,7,356,354,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2013,2.1,11,540,533,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2014,3.8,29,782,765,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2015,1.6,12,770,756,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2016,0.8,6,774,757,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2017,3.3,25,771,750,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2018,0.7,5,761,743,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2019,2.9,21,749,728,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2020,2.2,14,651,631,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2021,0.2,1,631,616,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2022,1,6,639,611,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2023,1.5,9,653,619,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
400104,INSTITUTO - HEALTH,,2024,8.3,51,639,615,Instituto Health Sciences Career Academy,41.845967,-87.68724,545.0,506.0,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False,There are 545 students enrolled at INSTITUTO - HEALTH.  92.8% are Low Income Students.  16% are Diverse Learners.  60.9% are Limited English Learners.,The largest demographic at INSTITUTO - HEALTH is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.5%.
